,code,name,lot_size,stock_type,stock_child_type,stock_owner,option_type,strike_time,strike_price,suspension,listing_date,stock_id,delisting,index_option_type,main_contract,last_trade_time,exchange_type
134,HK.800803,恒生消费指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800803,False,N/A,False,,HK_MAINBOARD
135,HK.800804,恒生医疗保健指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800804,False,N/A,False,,HK_MAINBOARD
136,HK.800805,恒生香港上市生物科技指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800805,False,N/A,False,,HK_MAINBOARD
137,HK.800806,恒生互联网科技业指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800806,False,N/A,False,,HK_MAINBOARD
138,HK.800807,恒生新消费指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800807,False,N/A,False,,HK_MAINBOARD
139,HK.800808,恒生物业服务及管理指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800808,False,N/A,False,,HK_MAINBOARD
140,HK.800809,恒生房地产基金指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800809,False,N/A,False,,HK_MAINBOARD
141,HK.800810,恒生港股通中国科技指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800810,False,N/A,False,,HK_MAINBOARD
142,HK.800811,恒生港股通中国内地银行指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800811,False,N/A,False,,HK_MAINBOARD
143,HK.800812,恒生港股通中国内地医疗保健指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800812,False,N/A,False,,HK_MAINBOARD
144,HK.800813,恒生港股通新经济指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800813,False,N/A,False,,HK_MAINBOARD
145,HK.800814,恒生航运主题指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800814,False,N/A,False,,HK_MAINBOARD
146,HK.800839,恒生期货指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800839,False,N/A,False,,HK_MAINBOARD
147,HK.800840,恒生期货人民币外汇指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800840,False,N/A,False,,HK_MAINBOARD
148,HK.800841,恒生中国企业期货指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800841,False,N/A,False,,HK_MAINBOARD
149,HK.800842,恒生中国企业期货人民币外汇指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800842,False,N/A,False,,HK_MAINBOARD
150,HK.800843,恒生中国企业期货短仓指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800843,False,N/A,False,,HK_MAINBOARD
151,HK.800844,恒生中国企业期货2倍杠杆指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800844,False,N/A,False,,HK_MAINBOARD
152,HK.800845,恒生风险调控指数 - 恒指20%,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800845,False,N/A,False,,HK_MAINBOARD
153,HK.800846,恒生风险调控指数 (额外回报) - 恒指20%,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800846,False,N/A,False,,HK_MAINBOARD
154,HK.800847,恒生风险调控指数 - 国企指数25%,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800847,False,N/A,False,,HK_MAINBOARD
155,HK.800848,恒生风险调控指数 (额外回报) - 国企指数25%,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800848,False,N/A,False,,HK_MAINBOARD
156,HK.800849,恒指股息点指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800849,False,N/A,False,,HK_MAINBOARD
157,HK.800850,恒生国企股息点指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800850,False,N/A,False,,HK_MAINBOARD
158,HK.800851,恒指短仓指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800851,False,N/A,False,,HK_MAINBOARD
159,HK.800852,恒指2倍短仓指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800852,False,N/A,False,,HK_MAINBOARD
160,HK.800853,恒生国企短仓指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800853,False,N/A,False,,HK_MAINBOARD
161,HK.800854,恒生国企2倍短仓指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800854,False,N/A,False,,HK_MAINBOARD
162,HK.800855,恒生国指期货韩元对冲3.4%递减指数 (总回报),0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800855,False,N/A,False,,HK_MAINBOARD
163,HK.800856,恒生科指期货指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800856,False,N/A,False,,HK_MAINBOARD
164,HK.800857,恒生科指期货2倍短仓指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800857,False,N/A,False,,HK_MAINBOARD
165,HK.800858,恒生科指期货2倍杠杆指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800858,False,N/A,False,,HK_MAINBOARD
166,HK.800859,恒生科指2倍短仓指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800859,False,N/A,False,,HK_MAINBOARD
167,HK.800860,恒生科指股息累计2倍杠杆指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800860,False,N/A,False,,HK_MAINBOARD
168,HK.800861,恒生科指短仓指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800861,False,N/A,False,,HK_MAINBOARD
169,HK.800864,恒指杠杆指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800864,False,N/A,False,,HK_MAINBOARD
170,HK.800865,恒指1.25倍杠杆指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800865,False,N/A,False,,HK_MAINBOARD
171,HK.800866,恒生国企杠杆指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800866,False,N/A,False,,HK_MAINBOARD
172,HK.800867,恒生国指股息累计2倍杠杆指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800867,False,N/A,False,,HK_MAINBOARD
173,HK.800868,恒生科指2倍杠杆指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800868,False,N/A,False,,HK_MAINBOARD
